instancia,nombre,t_ordenamiento,t_lineal,t_binaria
60,Venusaur,0.000078,0.000003,0.000000
60,Bulbasaur,0.000078,0.000003,0.000000
61,Venusaur,0.000075,0.000003,0.000000
61,Venusaur,0.000075,0.000003,0.000000
61,Venusaur,0.000075,0.000003,0.000000
61,Venusaur,0.000075,0.000003,0.000000
61,Wartortle,0.000075,0.000003,0.000000
62,Venusaur,0.000077,0.000003,0.000000
62,Venusaur,0.000077,0.000003,0.000000
62,Venusaur,0.000077,0.000003,0.000000
62,Venusaur,0.000077,0.000003,0.000000
62,Wartortle,0.000077,0.000003,0.000000
63,Venusaur,0.000073,0.000003,0.000000
63,Venusaur,0.000073,0.000004,0.000000
63,Venusaur,0.000073,0.000003,0.000000
63,Venusaur,0.000073,0.000003,0.000001
63,Squirtle,0.000073,0.000003,0.000000
64,VenusaurMega Venusaur,0.000073,0.000003,0.000000
64,VenusaurMega Venusaur,0.000073,0.000003,0.000000
64,VenusaurMega Venusaur,0.000073,0.000003,0.000000
64,VenusaurMega Venusaur,0.000073,0.000003,0.000000
64,Ivysaur,0.000073,0.000003,0.000000
65,VenusaurMega Venusaur,0.000072,0.000003,0.000000
65,VenusaurMega Venusaur,0.000072,0.000003,0.000000
65,VenusaurMega Venusaur,0.000072,0.000003,0.000000
65,VenusaurMega Venusaur,0.000072,0.000004,0.000000
65,Bulbasaur,0.000072,0.000003,0.000000
66,VenusaurMega Venusaur,0.000071,0.000003,0.000000
66,VenusaurMega Venusaur,0.000071,0.000003,0.000000
66,VenusaurMega Venusaur,0.000071,0.000003,0.000000
66,VenusaurMega Venusaur,0.000071,0.000003,0.000000
66,Venusaur,0.000071,0.000003,0.000000
67,VenusaurMega Venusaur,0.000072,0.000003,0.000000
67,VenusaurMega Venusaur,0.000072,0.000003,0.000000
67,VenusaurMega Venusaur,0.000072,0.000003,0.000000
67,VenusaurMega Venusaur,0.000072,0.000003,0.000000
67,Wartortle,0.000072,0.000003,0.000000
68,VenusaurMega Venusaur,0.000073,0.000003,0.000000
68,VenusaurMega Venusaur,0.000073,0.000003,0.000000
68,VenusaurMega Venusaur,0.000073,0.000003,0.000000
68,VenusaurMega Venusaur,0.000073,0.000003,0.000001
68,Ivysaur,0.000073,0.000003,0.000000
69,VenusaurMega Venusaur,0.000073,0.000003,0.000000
69,VenusaurMega Venusaur,0.000073,0.000003,0.000000
69,VenusaurMega Venusaur,0.000073,0.000003,0.000000
69,VenusaurMega Venusaur,0.000073,0.000003,0.000000
69,Bulbasaur,0.000073,0.000003,0.000000
70,VenusaurMega Venusaur,0.000073,0.000003,0.000001
70,VenusaurMega Venusaur,0.000073,0.000003,0.000000
70,VenusaurMega Venusaur,0.000073,0.000003,0.000000
70,VenusaurMega Venusaur,0.000073,0.000003,0.000000
70,Venusaur,0.000073,0.000003,0.000000
71,VenusaurMega Venusaur,0.000073,0.000003,0.000000
71,VenusaurMega Venusaur,0.000073,0.000003,0.000000
71,VenusaurMega Venusaur,0.000073,0.000003,0.000000
71,VenusaurMega Venusaur,0.000073,0.000003,0.000000
71,Wartortle,0.000073,0.000003,0.000000
72,VenusaurMega Venusaur,0.000072,0.000003,0.000000
72,VenusaurMega Venusaur,0.000072,0.000003,0.000000
72,VenusaurMega Venusaur,0.000072,0.000003,0.000000
72,VenusaurMega Venusaur,0.000072,0.000003,0.000000
72,Ivysaur,0.000072,0.000003,0.000000
73,VenusaurMega Venusaur,0.000072,0.000003,0.000000
73,VenusaurMega Venusaur,0.000072,0.000003,0.000000
73,VenusaurMega Venusaur,0.000072,0.000003,0.000000
73,VenusaurMega Venusaur,0.000072,0.000003,0.000000
73,Bulbasaur,0.000072,0.000003,0.000000
74,VenusaurMega Venusaur,0.000071,0.000003,0.000000
74,VenusaurMega Venusaur,0.000071,0.000003,0.000000
74,VenusaurMega Venusaur,0.000071,0.000003,0.000000
74,VenusaurMega Venusaur,0.000071,0.000003,0.000000
74,Bulbasaur,0.000071,0.000003,0.000000
75,VenusaurMega Venusaur,0.000072,0.000003,0.000000
75,VenusaurMega Venusaur,0.000072,0.000003,0.000000
75,VenusaurMega Venusaur,0.000072,0.000003,0.000000
75,VenusaurMega Venusaur,0.000072,0.000003,0.000000
75,Wartortle,0.000072,0.000003,0.000000
76,VenusaurMega Venusaur,0.000077,0.000003,0.000000
76,VenusaurMega Venusaur,0.000077,0.000003,0.000001
76,VenusaurMega Venusaur,0.000077,0.000003,0.000000
76,VenusaurMega Venusaur,0.000077,0.000003,0.000000
76,Ivysaur,0.000077,0.000003,0.000000
77,VenusaurMega Venusaur,0.000072,0.000003,0.000000
77,VenusaurMega Venusaur,0.000072,0.000003,0.000000
77,VenusaurMega Venusaur,0.000072,0.000003,0.000000
77,VenusaurMega Venusaur,0.000072,0.000003,0.000000
77,Bulbasaur,0.000072,0.000003,0.000000
78,VenusaurMega Venusaur,0.000073,0.000003,0.000000
78,VenusaurMega Venusaur,0.000073,0.000003,0.000000
78,VenusaurMega Venusaur,0.000073,0.000003,0.000000
78,VenusaurMega Venusaur,0.000073,0.000003,0.000000
78,Bulbasaur,0.000073,0.000003,0.000000
79,VenusaurMega Venusaur,0.000072,0.000003,0.000000
79,VenusaurMega Venusaur,0.000072,0.000003,0.000000
79,VenusaurMega Venusaur,0.000072,0.000003,0.000000
79,VenusaurMega Venusaur,0.000072,0.000003,0.000000
79,Wartortle,0.000072,0.000003,0.000000
80,VenusaurMega Venusaur,0.000012,0.000003,0.000000
80,VenusaurMega Venusaur,0.000012,0.000003,0.000000
80,VenusaurMega Venusaur,0.000012,0.000003,0.000000
80,VenusaurMega Venusaur,0.000012,0.000003,0.000000
80,Venusaur,0.000012,0.000003,0.000000
81,VenusaurMega Venusaur,0.000012,0.000003,0.000000
81,VenusaurMega Venusaur,0.000012,0.000003,0.000000
81,VenusaurMega Venusaur,0.000012,0.000003,0.000000
81,VenusaurMega Venusaur,0.000012,0.000003,0.000000
81,Ivysaur,0.000012,0.000003,0.000000
82,VenusaurMega Venusaur,0.000012,0.000003,0.000000
82,VenusaurMega Venusaur,0.000012,0.000003,0.000000
82,VenusaurMega Venusaur,0.000012,0.000003,0.000000
82,VenusaurMega Venusaur,0.000012,0.000003,0.000000
